Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
3,0,1,0,0,2,0,0,0,1,0,0,5,6,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0
5,2,5,0,0,8,4,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0
10,6,2,0,0,1,2,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0
12,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0
97,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
99,3,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
102,1,2,0,0,2,2,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
116,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
121,2,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0
122,0,1,0,0,9,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
123,6,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
130,0,0,0,0,2,2,0,1,0,0,0,5,1,1,0,0,0,0,0,0,0
131,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
134,0,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
151,2,0,0,0,3,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0
153,4,0,0,0,6,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
157,0,2,0,0,2,5,2,5,1,0,0,2,2,0,0,0,0,0,0,0,0
161,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
165,6,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178,0,1,0,0,1,0,0,0,1,0,0,1,6,1,0,0,0,0,0,0,0
188,0,2,0,0,5,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
192,1,0,0,0,4,3,4,2,0,0,0,2,1,0,0,0,0,0,0,0,0
196,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,1,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0
847,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
848,1,0,0,0,0,0,0,6,2,0,0,5,2,0,0,0,0,0,0,0,0
849,1,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
851,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
853,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
859,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
860,1,2,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0
861,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
862,2,6,0,0,0,0,0,12,3,0,0,0,0,0,1,0,0,0,0,0,0
864,3,1,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0
