Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
318,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,0,0,0,0,0,0,0,2,0,0,3,1,1,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
517,0,1,0,0,5,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
526,0,0,0,0,1,7,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0
544,0,2,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
549,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
577,0,0,0,0,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,0,3,0,0,3,0,0,2,1,1,0,0,0,0,0,0,0
658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
664,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0
689,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0
694,0,2,0,0,4,5,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0
714,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0
751,0,0,0,0,1,5,1,0,0,0,0,4,2,3,0,0,0,0,0,0,0
834,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
1155,0,2,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1171,0,0,0,0,2,0,0,0,3,0,0,1,3,1,0,0,0,0,0,0,0
1202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1288,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0
1367,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0
1381,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1403,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1406,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1416,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1439,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0
1446,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1459,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1475,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1478,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1481,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
1487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1505,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1534,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1535,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1550,0,0,0,0,4,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
1560,0,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
1617,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
