Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
Participant ID,Home - Child No School,Home - Child School,Home - University,Home - 20s,Home - 30s and 40s,Home - 50s and 60s,Home - 70+,Work - Child No School,Work - Child School,Work - University,Work - 20s,Work - 30s and 40s,Work - 50s and 60s,Work - 70+,Other - Child No School,Other - Child School,Other - University,Other - 20s,Other - 30s and 40s,Other - 50s and 60s,Other - 70+
304,0,0,0,4,3,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
311,0,0,0,4,4,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0
328,0,0,0,2,0,3,0,0,24,0,6,5,3,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0
342,0,0,0,9,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
372,0,1,0,4,13,1,0,0,1,0,6,7,5,2,0,0,0,0,0,0,0
380,0,0,0,9,1,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0
389,0,0,0,4,3,0,0,0,0,0,4,14,2,0,0,0,0,0,0,0,0
394,0,1,0,11,2,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0
396,0,0,0,1,1,0,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0
399,0,0,0,1,0,0,0,0,0,0,7,6,3,0,0,0,0,0,0,0,0
415,0,4,0,4,6,1,0,0,2,0,9,11,4,1,0,0,0,0,0,0,0
416,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
421,0,0,0,12,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0
453,0,2,0,7,2,0,0,0,10,0,6,14,1,0,0,0,0,0,0,0,0
455,0,0,0,7,19,4,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0
459,0,0,0,7,4,2,0,0,3,0,0,3,4,1,0,0,0,0,0,0,0
460,0,3,0,6,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
483,0,0,0,4,1,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0
511,0,0,0,1,1,1,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0
512,0,0,0,0,1,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0
524,0,0,0,6,2,2,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0
541,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,0,0,0
581,0,0,0,6,5,1,0,0,0,0,2,9,2,0,0,0,0,0,0,0,0
584,0,0,0,6,1,1,0,0,3,0,1,5,2,1,0,0,0,0,0,0,0
586,0,1,0,8,13,5,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
592,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,0,1,0,2,5,4,1,0,3,0,0,4,10,1,0,0,0,0,2,0,0
602,0,0,0,2,2,2,1,0,0,0,3,4,5,0,0,0,0,0,0,0,0
615,0,0,0,11,1,0,0,0,1,0,3,4,1,0,0,0,0,0,0,1,0
619,0,3,0,7,0,0,0,0,1,0,4,5,1,0,0,0,0,0,0,0,0
624,0,2,0,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
634,0,2,0,1,6,2,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0
641,0,0,0,0,2,0,0,0,1,0,2,1,4,1,0,0,0,0,0,0,0
652,0,0,0,2,3,0,0,0,0,0,5,4,1,1,0,0,0,0,0,0,0
653,0,3,0,1,0,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0
657,0,0,0,2,1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0
669,0,1,0,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
670,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
683,0,0,0,3,8,0,0,0,1,0,6,4,9,8,0,0,0,0,0,0,0
